participant,image,modality,PID,length,attributives,adverbs,syllables,chars,consciousness_of_projection,self_reference_words,negations,pseudo_quantifiers,positive_allness,prepositions
ppt-37,img-107933,spoken,0.42857142857142855,15,0,0,1.2,3.466666666666667,0,0,0,0,0,1
ppt-37,img-1159318,spoken,0.5,12,0,0,1.75,5.416666666666667,0,0,0,0,0,3
ppt-37,img-1159353,spoken,0.3076923076923077,16,0,0,1.3125,3.9375,0,0,0,0,0,3
ppt-37,img-1159365,spoken,0.5,10,0,1,1.4,5.4,0,0,0,0,0,1
ppt-37,img-1159408,spoken,0.75,12,0,0,1.8333333333333333,5.166666666666667,0,0,0,0,0,1
ppt-37,img-1159425,spoken,0.4444444444444444,9,1,0,1.6666666666666667,4.777777777777778,0,0,0,0,0,2
ppt-37,img-1159427,spoken,0.3333333333333333,9,0,0,1.5555555555555556,5.666666666666667,0,0,0,0,0,1
ppt-37,img-1159440,spoken,0.3333333333333333,8,0,0,1.625,4.625,0,0,0,0,0,2
ppt-37,img-1159463,spoken,0.5,8,0,0,1.375,3.875,0,0,0,0,0,2
ppt-37,img-1159486,spoken,0.625,8,1,0,2.25,6.5,0,0,0,0,0,2
ppt-37,img-1159508,spoken,0.4,10,1,0,1.3,3.7,0,0,0,0,0,2
ppt-37,img-1159572,spoken,0.5,8,0,0,1.25,4.625,0,0,0,0,0,2
ppt-37,img-1159606,spoken,0.625,8,1,1,1.625,5.125,0,0,0,0,0,1
ppt-37,img-1159749,spoken,0.375,9,1,0,1.6666666666666667,4.888888888888889,0,0,0,0,0,2
ppt-37,img-1159768,spoken,0.625,8,1,0,2.25,6.375,0,0,0,0,0,1
ppt-37,img-1159819,spoken,0.4,10,1,0,1.4,4.4,0,0,0,0,0,2
ppt-37,img-1159967,spoken,0.4444444444444444,10,1,0,1.4,4.2,0,0,0,0,0,2
ppt-37,img-1159973,spoken,0.3333333333333333,7,0,0,1.8571428571428572,6.0,0,0,0,0,0,1
ppt-37,img-1160062,spoken,0.6,5,0,0,2.0,6.0,0,0,0,0,0,1
ppt-37,img-1160140,spoken,0.5,11,0,0,1.4545454545454546,4.636363636363637,0,0,0,0,0,1
ppt-37,img-1160189,spoken,0.5714285714285714,7,0,0,2.0,6.0,0,0,0,1,0,1
ppt-37,img-150273,spoken,0.4,10,0,0,1.8,6.1,0,0,0,0,0,1
ppt-37,img-150303,spoken,0.4444444444444444,9,0,0,1.8888888888888888,6.0,0,0,0,0,0,2
ppt-37,img-150432,spoken,0.42857142857142855,7,0,0,1.1428571428571428,3.4285714285714284,0,0,0,0,0,1
ppt-37,img-150474,spoken,0.2857142857142857,14,2,0,1.5,4.571428571428571,0,0,0,0,0,3
ppt-37,img-1591781,spoken,0.5714285714285714,7,0,0,1.5714285714285714,5.285714285714286,0,0,0,0,0,2
ppt-37,img-1591838,spoken,0.3333333333333333,7,0,0,1.7142857142857142,5.0,0,0,0,0,0,1
ppt-37,img-1591876,spoken,0.5,10,0,0,1.4,4.2,0,0,0,0,0,2
ppt-37,img-1591909,spoken,0.6363636363636364,11,0,1,1.5454545454545454,4.7272727272727275,0,0,0,0,0,2
ppt-37,img-1591932,spoken,0.5833333333333334,12,0,1,1.1666666666666667,4.0,0,0,0,0,0,3
ppt-37,img-1591977,spoken,0.3,10,1,1,1.7,5.0,0,0,0,0,0,1
ppt-37,img-1592017,spoken,0.4,10,0,1,1.2,4.3,0,0,0,0,0,2
ppt-37,img-1592025,spoken,0.5714285714285714,7,2,0,1.4285714285714286,4.857142857142857,0,0,0,0,0,0
ppt-37,img-1592047,spoken,0.42857142857142855,7,1,0,1.2857142857142858,5.142857142857143,0,0,0,0,0,1
ppt-37,img-1592079,spoken,0.45454545454545453,11,2,0,1.2727272727272727,3.909090909090909,0,0,0,0,0,2
ppt-37,img-1592094,spoken,0.5555555555555556,10,0,0,1.7,5.0,0,0,0,0,0,1
ppt-37,img-1592119,spoken,0.3,10,0,1,1.7,4.9,0,0,0,0,0,2
ppt-37,img-1592133,spoken,0.4444444444444444,9,1,0,1.8888888888888888,5.222222222222222,0,0,0,0,0,1
ppt-37,img-1592137,spoken,0.5,6,0,0,2.8333333333333335,8.166666666666666,0,0,0,0,0,1
ppt-37,img-1592168,spoken,0.2,10,0,0,1.3,3.7,0,0,0,0,0,2
ppt-37,img-1592189,spoken,0.4,10,0,1,1.9,6.3,0,0,0,0,0,2
ppt-37,img-1592233,spoken,0.2,5,0,0,1.6,6.0,0,0,0,0,0,0
ppt-37,img-1592286,spoken,0.5454545454545454,11,0,0,1.7272727272727273,5.181818181818182,0,0,0,0,0,3
ppt-37,img-1592351,spoken,0.42857142857142855,7,1,2,1.8571428571428572,5.142857142857143,0,0,1,0,0,0
ppt-37,img-1592372,spoken,0.3333333333333333,7,0,0,1.5714285714285714,4.142857142857143,0,0,0,0,0,2
ppt-37,img-1592501,spoken,0.3333333333333333,9,0,0,1.6666666666666667,4.444444444444445,0,0,0,0,0,2
ppt-37,img-1592530,spoken,0.3,10,0,1,1.5,4.4,0,0,0,0,0,1
ppt-37,img-1592568,spoken,0.5454545454545454,11,0,0,1.5454545454545454,4.636363636363637,0,0,0,0,0,2
ppt-37,img-1592657,spoken,0.2727272727272727,12,0,0,1.1666666666666667,3.4166666666666665,0,0,0,0,0,2
ppt-37,img-1592807,spoken,0.5,10,0,0,1.4,4.7,0,0,0,0,0,2
ppt-37,img-1592836,spoken,0.6666666666666666,10,2,1,1.9,5.2,0,0,0,0,0,1
ppt-37,img-1592857,spoken,0.36363636363636365,12,0,0,1.25,3.8333333333333335,0,0,0,0,0,1
ppt-21,img-713003,spoken,0.45454545454545453,11,0,2,1.7272727272727273,5.545454545454546,0,0,0,0,0,1
ppt-21,img-713017,spoken,0.6875,16,0,1,1.375,4.3125,0,0,0,0,0,2
ppt-21,img-713028,spoken,0.47058823529411764,17,0,0,1.8235294117647058,5.588235294117647,0,0,0,0,0,2
ppt-21,img-713112,spoken,0.5333333333333333,15,2,0,1.2666666666666666,4.0,0,0,0,0,0,2
ppt-21,img-713135,spoken,0.5,26,0,0,1.4615384615384615,4.269230769230769,0,0,0,0,0,5
ppt-21,img-713142,spoken,0.4230769230769231,26,1,4,1.4615384615384615,4.615384615384615,0,0,0,0,0,3
ppt-21,img-713146,spoken,0.4864864864864865,39,1,5,1.3333333333333333,4.538461538461538,1,0,0,0,0,4
ppt-21,img-713285,spoken,0.5263157894736842,21,3,1,1.5714285714285714,4.285714285714286,0,0,0,0,0,4
ppt-21,img-713328,spoken,0.6538461538461539,26,0,5,1.2692307692307692,4.0,1,0,0,0,0,1
ppt-21,img-713380,spoken,0.5666666666666667,30,0,1,1.3333333333333333,4.333333333333333,0,0,0,0,0,3
ppt-21,img-713381,spoken,0.42857142857142855,22,3,0,1.6363636363636365,4.818181818181818,1,0,0,0,0,4
ppt-21,img-713512,spoken,0.5769230769230769,26,2,2,1.2692307692307692,3.769230769230769,0,0,0,0,0,3
ppt-21,img-713513,spoken,0.5555555555555556,18,5,0,1.8333333333333333,5.333333333333333,0,0,0,0,0,2
ppt-21,img-713585,spoken,0.4074074074074074,29,0,0,1.3448275862068966,4.0,1,0,0,0,0,4
ppt-21,img-713681,spoken,0.68,25,1,3,1.44,4.48,0,0,0,0,0,2
ppt-21,img-713730,spoken,0.5,18,0,1,1.5,4.388888888888889,0,0,0,0,0,3
ppt-21,img-713749,spoken,0.5333333333333333,15,0,0,1.4,3.933333333333333,0,0,0,0,0,3
ppt-21,img-713779,spoken,0.5,22,3,0,1.5,4.136363636363637,0,0,0,0,0,3
ppt-21,img-713807,spoken,0.5333333333333333,15,3,1,1.6,5.133333333333334,1,0,0,0,0,2
ppt-22,img-1159293,spoken,0.7777777777777778,18,2,2,1.5,4.333333333333333,0,0,0,0,0,2
ppt-22,img-1159379,spoken,0.47619047619047616,21,0,2,1.3333333333333333,4.0476190476190474,0,0,0,0,0,3
ppt-22,img-1159446,spoken,0.5714285714285714,15,0,1,1.3333333333333333,3.6,0,0,0,0,0,2
ppt-22,img-1159470,spoken,0.3,10,0,0,1.3,4.3,0,0,0,0,0,1
ppt-22,img-1159482,spoken,0.625,16,1,2,1.5625,4.5625,0,0,0,0,0,2
ppt-22,img-1159497,spoken,0.625,8,1,2,1.5,4.625,0,0,0,0,0,1
ppt-22,img-1159515,spoken,0.7142857142857143,14,0,2,1.3571428571428572,4.214285714285714,0,0,0,0,0,1
ppt-22,img-1159541,spoken,0.5,10,0,1,1.2,3.9,0,0,0,0,0,1
ppt-22,img-1159592,spoken,0.6111111111111112,18,0,2,1.6666666666666667,4.777777777777778,0,0,0,0,0,3
ppt-22,img-1159621,spoken,0.7272727272727273,12,1,0,1.5833333333333333,4.666666666666667,0,0,0,0,0,2
ppt-22,img-1159648,spoken,0.5882352941176471,17,2,3,1.588235294117647,5.0,0,0,0,0,0,3
ppt-22,img-1159675,spoken,0.6666666666666666,6,0,0,2.1666666666666665,7.0,0,0,0,0,0,1
ppt-22,img-1159762,spoken,0.46153846153846156,14,0,2,1.5714285714285714,5.0,0,0,0,0,0,1
ppt-22,img-1159777,spoken,0.5,13,1,0,1.4615384615384615,5.076923076923077,0,0,0,0,0,2
ppt-22,img-1159784,spoken,0.42857142857142855,7,2,0,2.0,4.857142857142857,0,0,0,0,0,1
ppt-22,img-1159829,spoken,0.5384615384615384,13,2,0,1.4615384615384615,3.8461538461538463,0,0,0,0,0,2
ppt-22,img-1159870,spoken,0.6,20,1,2,1.25,3.5,0,0,0,0,0,2
ppt-22,img-1159956,spoken,0.6363636363636364,12,1,0,1.6666666666666667,4.75,0,0,0,0,0,1
ppt-22,img-1159991,spoken,0.5555555555555556,9,0,0,1.1111111111111112,3.2222222222222223,0,0,0,0,0,1
ppt-22,img-1160019,spoken,0.5555555555555556,19,1,0,1.263157894736842,3.9473684210526314,0,0,0,0,0,2
ppt-22,img-1160152,spoken,0.38095238095238093,23,1,0,1.4782608695652173,4.130434782608695,0,0,0,0,0,2
ppt-22,img-1160158,spoken,0.6,15,2,1,1.7333333333333334,5.0,0,0,0,0,0,2
ppt-22,img-1160171,spoken,0.5263157894736842,21,0,0,1.2857142857142858,3.6666666666666665,0,0,0,0,0,4
ppt-22,img-150277,spoken,0.2,5,0,0,1.4,5.2,0,0,0,0,0,1
ppt-22,img-150290,spoken,0.6666666666666666,7,0,0,1.4285714285714286,4.857142857142857,0,0,0,0,0,1
ppt-22,img-150296,spoken,0.375,8,0,0,1.25,3.75,0,0,0,0,0,0
ppt-22,img-150384,spoken,0.6,10,0,1,1.6,5.5,0,0,0,0,0,2
ppt-22,img-150463,spoken,0.56,25,2,2,1.6,5.0,0,0,0,0,0,3
ppt-22,img-150496,spoken,0.36363636363636365,12,0,0,1.3333333333333333,4.0,0,0,0,0,0,2
ppt-22,img-1591858,spoken,0.2,5,0,0,1.4,5.2,0,0,0,0,0,1
ppt-22,img-1591920,spoken,0.5,4,0,0,2.5,7.5,0,0,0,0,0,0
ppt-22,img-1591994,spoken,0.5555555555555556,9,2,1,1.4444444444444444,4.0,0,0,0,0,0,1
ppt-22,img-1592027,spoken,0.5,4,2,0,2.25,6.0,0,0,0,0,0,0
ppt-22,img-1592129,spoken,0.47368421052631576,19,1,1,1.5789473684210527,5.0,0,0,0,0,0,3
ppt-22,img-1592150,spoken,0.5384615384615384,13,2,0,1.4615384615384615,4.461538461538462,0,0,0,0,0,2
ppt-22,img-1592201,spoken,0.42857142857142855,14,0,0,1.4285714285714286,4.5,0,0,0,0,0,4
ppt-22,img-1592241,spoken,0.5217391304347826,24,1,2,1.5,4.708333333333333,0,0,0,0,0,4
ppt-22,img-1592289,spoken,0.5454545454545454,11,1,0,1.6363636363636365,4.909090909090909,0,0,0,0,0,1
ppt-22,img-1592298,spoken,0.5384615384615384,14,0,1,1.5,5.0,0,0,0,1,0,2
ppt-22,img-1592303,spoken,0.375,8,2,1,1.875,5.0,0,0,0,0,0,1
ppt-22,img-1592305,spoken,0.4,10,1,1,1.2,3.9,0,0,0,0,0,2
ppt-22,img-1592314,spoken,0.4117647058823529,18,0,0,1.2777777777777777,4.166666666666667,0,0,0,0,0,2
ppt-22,img-1592350,spoken,0.4666666666666667,15,1,1,2.066666666666667,6.266666666666667,0,0,0,0,0,3
ppt-22,img-1592378,spoken,0.4,5,0,0,2.2,6.4,0,0,0,0,0,2
ppt-22,img-1592397,spoken,0.4,11,0,0,1.1818181818181819,4.0,0,0,0,0,0,1
ppt-22,img-1592519,spoken,0.4444444444444444,10,0,1,1.5,4.5,0,0,0,0,0,2
ppt-22,img-1592581,spoken,0.375,8,0,1,1.5,4.875,0,0,0,0,0,2
ppt-22,img-1592619,spoken,0.4090909090909091,23,1,1,1.3478260869565217,4.173913043478261,0,0,0,0,0,4
ppt-22,img-1592693,spoken,0.45454545454545453,12,1,0,1.6666666666666667,4.416666666666667,0,0,0,0,0,2
ppt-22,img-1592727,spoken,0.36363636363636365,12,0,0,1.25,3.75,0,0,0,0,0,3
ppt-22,img-1592804,spoken,0.3333333333333333,16,1,0,1.4375,4.6875,0,0,0,0,0,3
ppt-22,img-1592817,spoken,0.4444444444444444,9,1,0,1.6666666666666667,4.888888888888889,0,0,0,0,0,1
ppt-22,img-1592921,spoken,0.5,14,0,1,1.4285714285714286,4.928571428571429,0,0,0,1,0,3
ppt-22,img-1592951,spoken,0.5555555555555556,10,0,3,1.8,5.4,0,0,0,0,0,2
ppt-22,img-1592971,spoken,0.25,4,0,0,2.25,7.0,0,0,0,0,0,1
ppt-22,img-1593058,spoken,0.6923076923076923,13,2,0,1.1538461538461537,3.6153846153846154,0,0,0,0,0,3
ppt-22,img-1593063,spoken,0.631578947368421,20,2,1,1.6,4.75,0,0,0,0,0,2
ppt-22,img-1593084,spoken,0.5,10,1,1,1.5,4.5,0,0,0,1,0,1
ppt-22,img-1593102,spoken,0.5,12,0,0,1.3333333333333333,4.0,0,0,0,0,0,2
ppt-22,img-1593112,spoken,0.2857142857142857,8,0,0,1.25,3.875,0,0,0,0,0,1
ppt-22,img-1593241,spoken,0.25,13,1,1,1.4615384615384615,4.3076923076923075,0,0,0,0,0,3
ppt-22,img-285610,spoken,0.36363636363636365,12,0,0,1.3333333333333333,3.75,0,0,0,0,0,2
ppt-22,img-285670,spoken,0.4,5,0,0,1.2,4.2,0,0,0,0,0,1
ppt-22,img-285684,spoken,0.4166666666666667,14,0,0,1.4285714285714286,4.357142857142857,0,0,0,0,0,3
ppt-22,img-285751,spoken,0.42857142857142855,7,0,0,1.5714285714285714,4.714285714285714,0,0,0,0,0,1
ppt-22,img-285766,spoken,0.5555555555555556,9,0,0,1.5555555555555556,5.333333333333333,0,0,0,0,0,1
ppt-22,img-285896,spoken,0.5,14,1,1,1.6428571428571428,4.714285714285714,0,0,0,0,0,1
ppt-22,img-285994,spoken,0.5555555555555556,10,0,1,1.4,3.9,0,0,0,0,0,2
ppt-22,img-286034,spoken,0.6428571428571429,15,1,0,1.4666666666666666,4.266666666666667,0,0,0,0,0,2
ppt-22,img-286058,spoken,0.42857142857142855,7,0,0,1.7142857142857142,5.571428571428571,0,0,0,0,0,0
ppt-22,img-497926,spoken,0.5,10,1,0,1.4,4.2,0,0,0,0,0,2
ppt-22,img-498024,spoken,0.5,4,2,0,2.25,6.0,0,0,0,0,0,0
ppt-22,img-498032,spoken,0.631578947368421,21,0,3,1.2857142857142858,4.285714285714286,0,0,0,0,0,2
ppt-22,img-498039,spoken,0.2857142857142857,8,0,0,1.125,3.25,0,0,0,0,0,1
ppt-22,img-498058,spoken,0.0,2,0,0,2.5,7.5,0,0,0,0,0,0
ppt-22,img-498079,spoken,0.4444444444444444,19,2,0,1.5263157894736843,4.105263157894737,0,0,0,0,0,4
ppt-22,img-498092,spoken,0.4,5,0,0,1.6,5.0,0,0,0,0,0,1
ppt-22,img-498151,spoken,0.16666666666666666,6,0,1,1.3333333333333333,3.8333333333333335,0,0,0,0,0,1
ppt-22,img-498170,spoken,0.2222222222222222,9,0,0,1.4444444444444444,4.0,0,0,0,0,0,2
ppt-22,img-498261,spoken,0.5555555555555556,9,0,0,1.6666666666666667,5.333333333333333,0,0,0,0,0,2
ppt-22,img-498304,spoken,0.45454545454545453,11,1,0,1.1818181818181819,4.0,0,0,0,0,0,2
ppt-43,img-1592372,spoken,0.5,4,0,1,2.0,5.5,0,0,0,0,0,0
ppt-43,img-1592501,spoken,0.5454545454545454,11,1,0,1.9090909090909092,5.545454545454546,0,0,0,0,0,1
ppt-43,img-1592530,spoken,0.5,10,2,0,1.4,4.2,0,0,0,0,0,1
ppt-43,img-1592568,spoken,0.35714285714285715,15,0,1,1.3333333333333333,4.266666666666667,0,0,0,0,0,3
ppt-43,img-1592657,spoken,0.36363636363636365,11,0,0,1.2727272727272727,3.909090909090909,0,0,0,0,0,2
ppt-43,img-1592807,spoken,0.4,5,1,0,2.0,6.0,0,0,0,0,0,0
ppt-43,img-1592836,spoken,0.5,12,0,0,1.3333333333333333,4.166666666666667,0,0,0,0,0,1
ppt-43,img-1592857,spoken,0.5714285714285714,15,2,0,1.4,4.066666666666666,0,0,0,0,0,1
ppt-43,img-1592874,spoken,0.5,9,0,0,1.3333333333333333,4.333333333333333,0,0,0,0,0,1
ppt-43,img-1592934,spoken,0.5714285714285714,7,1,0,1.1428571428571428,4.571428571428571,0,0,0,0,0,1
ppt-43,img-1593041,spoken,0.375,8,0,1,1.375,4.125,0,0,0,0,0,1
ppt-43,img-1593047,spoken,0.4,6,0,0,1.3333333333333333,4.0,0,0,0,0,0,1
ppt-43,img-1593056,spoken,0.5714285714285714,7,0,0,1.4285714285714286,5.0,0,0,0,0,0,0
ppt-43,img-1593146,spoken,0.25,8,0,0,1.375,4.25,0,0,0,0,0,2
ppt-43,img-285807,spoken,0.45454545454545453,11,1,1,1.1818181818181819,3.6363636363636362,0,0,0,0,0,2
ppt-43,img-285851,spoken,0.6666666666666666,3,1,0,1.3333333333333333,4.0,0,0,0,0,0,0
ppt-43,img-285905,spoken,0.4,6,0,0,1.3333333333333333,3.6666666666666665,0,0,0,0,0,1
ppt-43,img-285932,spoken,0.42857142857142855,9,0,0,1.4444444444444444,4.111111111111111,0,0,0,0,0,2
ppt-43,img-285933,spoken,0.4,11,1,1,1.3636363636363635,4.2727272727272725,0,0,0,0,0,0
ppt-43,img-285948,spoken,0.8,5,0,0,1.4,4.2,0,0,0,0,0,1
ppt-43,img-285959,spoken,0.3333333333333333,6,1,0,1.5,4.166666666666667,0,0,0,0,0,1
ppt-43,img-285992,spoken,0.42857142857142855,7,1,0,1.8571428571428572,6.285714285714286,0,0,0,0,0,1
ppt-43,img-286066,spoken,0.5,13,1,1,1.3076923076923077,3.4615384615384617,0,0,0,0,0,1
ppt-43,img-497950,spoken,0.4,11,1,1,1.1818181818181819,3.4545454545454546,0,0,0,0,0,2
ppt-43,img-497974,spoken,0.5555555555555556,9,2,2,1.2222222222222223,4.0,0,0,0,0,0,0
ppt-43,img-498025,spoken,0.25,5,0,0,1.8,6.4,0,0,0,0,0,1
ppt-43,img-498108,spoken,0.4,7,0,0,1.2857142857142858,3.4285714285714284,0,0,0,0,0,1
ppt-43,img-498175,spoken,0.6666666666666666,6,0,0,2.0,6.333333333333333,0,0,0,0,0,0
ppt-43,img-498258,spoken,0.0,3,0,1,2.3333333333333335,7.333333333333333,0,0,0,0,0,0
ppt-43,img-498280,spoken,0,3,0,0,1.6666666666666667,5.0,0,0,0,0,0,0
ppt-43,img-498326,spoken,0.3333333333333333,3,1,0,1.3333333333333333,3.6666666666666665,0,0,0,0,0,0
ppt-43,img-498339,spoken,1.0,4,0,0,1.5,4.75,0,0,0,0,0,1
ppt-43,img-498398,spoken,0.5833333333333334,14,0,2,1.3571428571428572,3.857142857142857,0,0,0,0,0,1
ppt-43,img-61513,spoken,0.5555555555555556,9,0,1,1.4444444444444444,4.222222222222222,0,0,0,0,0,1
ppt-43,img-712977,spoken,0.4375,18,0,1,1.2777777777777777,4.166666666666667,0,0,0,0,0,0
ppt-43,img-713024,spoken,0.5,10,1,0,1.6,4.8,0,0,0,0,0,1
ppt-43,img-713075,spoken,0.4444444444444444,9,1,0,1.7777777777777777,4.888888888888889,0,0,0,0,0,2
ppt-43,img-713174,spoken,0.5,20,0,0,1.3,3.85,0,0,0,0,0,4
ppt-43,img-713228,spoken,0.4,12,1,0,1.25,3.75,0,0,0,0,0,1
ppt-43,img-713330,spoken,0.4,6,0,1,1.6666666666666667,4.5,0,0,0,0,0,0
ppt-43,img-713371,spoken,0.5,6,1,1,1.5,4.666666666666667,0,0,0,0,0,0
ppt-43,img-713418,spoken,0.5384615384615384,15,0,4,1.1333333333333333,3.7333333333333334,1,0,0,0,0,1
ppt-43,img-713450,spoken,0.5,16,0,1,1.1875,4.125,1,0,0,0,0,2
ppt-43,img-713593,spoken,0.3,10,0,0,1.5,4.6,0,0,0,0,0,2
ppt-43,img-713633,spoken,0.4,10,0,0,1.5,4.1,0,0,0,0,0,1
ppt-43,img-713652,spoken,0.375,9,0,0,1.5555555555555556,5.333333333333333,0,0,0,0,0,2
ppt-43,img-713707,spoken,0.6666666666666666,6,0,1,1.5,4.166666666666667,0,0,0,0,0,1
ppt-43,img-713760,spoken,0.42857142857142855,7,2,0,1.2857142857142858,4.0,0,0,0,0,0,1
ppt-43,img-713765,spoken,0.3,12,0,1,1.3333333333333333,4.25,0,0,0,0,0,0
ppt-43,img-713769,spoken,0.3333333333333333,3,1,0,1.3333333333333333,5.0,0,0,0,0,0,0
ppt-43,img-713770,spoken,0.46153846153846156,13,1,0,1.2307692307692308,4.230769230769231,0,0,0,0,0,1
ppt-43,img-713786,spoken,0,1,0,0,2.0,5.0,0,0,0,0,0,0
ppt-43,img-713788,spoken,0,1,0,0,2.0,8.0,0,0,0,0,0,0
ppt-43,img-713858,spoken,0.2857142857142857,7,0,0,1.5714285714285714,4.571428571428571,0,0,0,0,0,1
ppt-43,img-713888,spoken,0.5,8,1,0,1.375,4.375,0,0,0,0,0,1
ppt-43,img-713920,spoken,0.21052631578947367,20,0,1,1.45,4.2,0,0,0,0,0,2
ppt-43,img-713936,spoken,0.42857142857142855,7,1,1,1.4285714285714286,4.285714285714286,0,0,0,0,0,1
ppt-46,img-107909,spoken,0.4,10,1,1,1.6,4.8,0,0,0,0,0,2
ppt-46,img-107955,spoken,0.3333333333333333,15,3,0,1.4666666666666666,4.4,0,0,0,0,0,1
ppt-46,img-107964,spoken,0.4666666666666667,17,0,0,1.588235294117647,5.0588235294117645,0,0,0,0,0,4
ppt-46,img-1159325,spoken,0.5333333333333333,15,2,0,1.6,4.8,0,0,0,1,0,2
ppt-46,img-1159329,spoken,0.42857142857142855,29,2,1,1.4137931034482758,4.206896551724138,0,0,0,0,0,4
ppt-46,img-1159335,spoken,0.4230769230769231,26,1,2,1.4230769230769231,4.6923076923076925,0,0,0,0,0,5
ppt-46,img-1159392,spoken,0.5,12,1,0,1.4166666666666667,4.5,0,0,0,0,0,2
ppt-46,img-1159397,spoken,0.6,20,4,2,1.4,4.7,0,0,0,0,0,2
ppt-46,img-1159434,spoken,0.45454545454545453,13,0,0,1.3076923076923077,4.538461538461538,0,0,0,0,0,2
ppt-46,img-1159447,spoken,0.47368421052631576,19,1,0,1.8421052631578947,5.578947368421052,0,0,0,0,0,4
ppt-46,img-1159575,spoken,0.625,16,1,0,1.375,4.5,0,0,0,0,0,2
ppt-46,img-1159609,spoken,0.375,8,0,1,2.0,6.625,0,0,0,0,0,1
ppt-46,img-1159724,spoken,0.4,10,1,0,1.5,4.8,0,0,0,0,0,1
ppt-46,img-1159775,spoken,0.5714285714285714,14,4,0,1.7857142857142858,5.071428571428571,0,0,0,0,0,2
ppt-46,img-1159813,spoken,0.5,18,0,0,1.4444444444444444,4.5,0,0,0,0,0,3
ppt-46,img-1159847,spoken,0.5,12,4,0,1.75,4.916666666666667,0,0,0,0,0,2
ppt-46,img-1159855,spoken,0.5,10,0,0,1.5,4.4,0,0,0,0,0,2
ppt-46,img-1159860,spoken,0.4090909090909091,22,2,0,1.3636363636363635,4.318181818181818,0,0,0,0,0,3
ppt-46,img-1159874,spoken,0.2727272727272727,11,1,0,1.3636363636363635,4.454545454545454,0,0,0,0,0,1
ppt-46,img-1159882,spoken,0.55,20,1,0,1.55,4.4,0,0,0,0,0,3
ppt-46,img-1159889,spoken,0.47058823529411764,17,1,1,1.411764705882353,4.411764705882353,0,0,0,0,0,2
ppt-46,img-1159897,spoken,0.42857142857142855,14,1,0,1.2142857142857142,4.0,0,0,0,0,0,2
ppt-46,img-1159904,spoken,0.5,10,0,2,1.7,5.5,0,0,0,0,0,1
ppt-46,img-1160049,spoken,0.3,10,1,0,1.6,4.6,0,0,0,0,0,2
ppt-46,img-1160093,spoken,0.2857142857142857,14,1,0,1.7142857142857142,4.857142857142857,0,0,0,0,0,2
ppt-46,img-1160127,spoken,0.5555555555555556,19,3,1,1.631578947368421,4.578947368421052,0,0,0,0,0,2
ppt-46,img-1160155,spoken,0.4375,18,1,1,1.3333333333333333,3.8333333333333335,0,0,0,0,0,1
ppt-46,img-1160167,spoken,0.5454545454545454,22,2,2,1.5454545454545454,5.454545454545454,0,0,0,0,0,2
ppt-46,img-1160168,spoken,0.46153846153846156,28,0,2,1.2142857142857142,3.7857142857142856,0,0,0,0,0,4
ppt-46,img-1160180,spoken,0.38461538461538464,14,2,0,1.4285714285714286,4.714285714285714,0,0,0,0,0,3
ppt-46,img-1160204,spoken,0.5882352941176471,19,0,1,1.4736842105263157,4.157894736842105,0,0,0,0,0,3
ppt-46,img-1160227,spoken,0.3157894736842105,19,2,1,1.5789473684210527,4.2105263157894735,0,0,0,0,0,3
ppt-46,img-1160247,spoken,0.4782608695652174,24,0,1,1.7083333333333333,5.416666666666667,1,0,0,0,0,3
ppt-46,img-150280,spoken,0.4666666666666667,15,3,1,1.2666666666666666,3.933333333333333,0,0,0,0,0,2
ppt-46,img-150374,spoken,0.25,12,2,0,1.5,4.666666666666667,0,0,0,0,0,1
ppt-46,img-150458,spoken,0.47368421052631576,19,2,0,1.3157894736842106,4.2105263157894735,0,0,0,0,0,3
ppt-46,img-1591805,spoken,0.3,10,0,1,1.6,4.9,0,0,0,0,0,1
ppt-46,img-1591859,spoken,0.42857142857142855,7,1,0,1.5714285714285714,5.428571428571429,0,0,0,0,0,1
ppt-46,img-1591954,spoken,0.3,20,1,2,1.7,5.3,0,0,0,0,0,1
ppt-46,img-1591961,spoken,0.3888888888888889,19,1,2,1.3157894736842106,4.157894736842105,0,0,0,0,0,3
ppt-46,img-1591975,spoken,0.36363636363636365,22,2,1,1.4090909090909092,4.636363636363637,0,0,0,0,0,4
ppt-46,img-1592033,spoken,0.38461538461538464,13,0,1,1.6153846153846154,4.769230769230769,0,0,0,0,0,3
ppt-46,img-1592038,spoken,0.38461538461538464,26,1,2,1.6153846153846154,4.6923076923076925,0,0,0,0,0,5
ppt-25,img-498258,spoken,0.3333333333333333,3,1,0,1.3333333333333333,4.333333333333333,0,0,0,0,0,0
ppt-25,img-498280,spoken,0.2,5,0,0,1.4,4.4,0,0,0,0,0,1
ppt-25,img-498326,spoken,0.3333333333333333,7,0,0,1.1428571428571428,3.2857142857142856,0,0,0,0,0,1
ppt-25,img-498339,spoken,0.3333333333333333,10,0,0,1.2,4.1,0,0,0,0,0,2
ppt-25,img-498398,spoken,0.6,10,0,0,1.1,4.3,0,0,0,0,0,1
ppt-25,img-61513,spoken,0.45454545454545453,11,0,0,1.2727272727272727,3.909090909090909,0,0,0,0,0,2
ppt-25,img-712977,spoken,0.3333333333333333,4,0,0,1.5,4.75,0,0,0,0,0,0
ppt-25,img-713024,spoken,0.42857142857142855,7,0,1,1.4285714285714286,5.285714285714286,0,0,0,0,0,0
